Date,Balance,Inflow,Outflow,Netflow,Netflow_Calculated,daily_decay_rate,decay_rate_ma30,decay_rate_ma90,balance_ma30,balance_ma90,day_of_week,day_name,month,month_name,year,balance_pct_of_max,balance_pct_of_min,distance_from_min,distance_from_max,balance_volatility_30d,balance_volatility_90d,balance_ma30_ratio,balance_ma90_ratio,balance_change_7d,balance_pct_change_7d,decay_volatility_30d,decay_acceleration,decay_spike_flag,Predicted_Decay,Stress_P90,Stress_P95,Stress_P85,inflow_outflow_ratio,net_flow,net_flow_pct_balance,outflow_volatility_30d,inflow_consistency,quarter,days_since_start,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023
2023-02-16,18184.109423535123,461.948637515154,278.4638880382617,183.48474947689232,183.48474947689232,0.0153135840503607,0.0172239032275309,0.0176760974421121,18878.26835300203,18803.725391606167,3,Thursday,2,February,2023,0.7994084539419876,1.9119069288093635,8673.128972797784,4562.847196534258,395.30692336788314,283.49604057076596,0.9632297350325291,0.9670482335193198,-430.3098553053642,-0.02311701745079464,0.0041583930847456565,-0.0041591272773536005,0,0.0175908287287213,0,0,0,1.658917573727481,183.48474947689232,0.010090389647535543,79.64852968998372,2.0315339514409625,1,2238,0,0,0,0,0,0,1
2023-02-17,18367.594173012018,111.83238445396782,221.38234065989144,-109.54995620592362,-109.54995620592362,0.0120528763089275,0.0169158664118678,0.0176978552587654,18849.040002519272,18797.702709401015,4,Friday,2,February,2023,0.8074747967297963,1.9311988146908734,8856.613722274678,4379.362447057363,399.6909781414539,286.95729191816116,0.9744578063687643,0.9771190903996001,-185.42493244820798,-0.009994326604969461,0.004188663460999526,-0.0032607077414331994,0,0.0122250868552617,0,0,0,0.5051549465084721,-109.54995620592362,-0.0059643062218180005,80.17033469753846,2.011890571647036,1,2239,0,0,0,0,0,0,1
2023-02-18,18258.044216806087,103.5793211200765,201.61366873040413,-98.03434761032764,-98.03434761032764,0.0110424570307932,0.0164832944239612,0.0176397080217098,18810.61419843846,18791.555086874272,5,Saturday,2,February,2023,0.8026587697756993,1.9196805535848442,8747.063766068748,4488.9124032632935,399.23281207048893,292.5345185152882,0.9706245646312684,0.9716090090680767,-181.92149584365688,-0.009865609225013894,0.004098873942970691,-0.0010104192781343006,0,0.0107630279602549,0,0,0,0.5137514820911363,-98.03434761032763,-0.005369378365295522,77.92238647320126,2.04611702641477,1,2240,0,0,0,0,0,0,1
2023-02-19,18160.00986919576,325.1481093808643,309.05559786383657,16.09251151702773,16.09251151702773,0.0170184708097586,0.0164769813001829,0.0176494291549275,18764.339810910744,18784.250386079948,6,Sunday,2,February,2023,0.798348991142551,1.9093730623521474,8649.029418458422,4586.94675087362,391.1596686556931,299.99402582753424,0.9677937008280149,0.9667678771282361,-170.1750252624115,-0.009283868452077737,0.00409786519981563,0.005976013778965401,0,0.0175526397393806,0,0,0,1.052069956435857,16.09251151702773,0.0008861510336690367,77.76342204033958,2.077651945583041,1,2241,0,0,0,0,0,0,1
2023-02-20,18176.10238071279,272.97243409752906,313.6319737211364,-40.65953962360731,-40.65953962360731,0.0172551830503519,0.0167406853130593,0.0176632950641071,18722.987981801292,18777.37160923415,0,Monday,2,February,2023,0.7990564489262806,1.9110650552650108,8665.12192997545,4570.854239356591,385.35146159790213,306.76175054199587,0.9707906878100827,0.9679790526046961,-126.61119859593964,-0.006917618966570838,0.003871306258126696,0.0002367122405932988,0,0.017556255160202,0,0,0,0.8703590735944561,-40.659539623607316,-0.0022369779159448606,73.92847323424517,2.172261324623792,1,2242,0,0,0,0,0,0,1
2023-02-21,18135.44284108918,311.28895862592157,309.7625542439249,1.526404381996656,1.526404381996656,0.0170805067710891,0.0169915619658297,0.0176829143287247,18682.44827650894,18770.28194139973,1,Tuesday,2,February,2023,0.7972689772964392,1.906790044940449,8624.462390351842,4611.513778980199,380.883101123015,314.1366020226319,0.9707208912170491,0.9661784994869816,-116.47459654621707,-0.006381499201067342,0.003625604302143912,-0.000174676279262799,0,0.0176530455343438,0,0,0,1.0049276594639476,1.526404381996656,8.416692083957863e-05,69.83745959942956,2.3201466434690614,1,2243,0,0,0,0,0,0,1
2023-02-22,18136.96924547118,360.45377815595344,334.1164890396359,26.33728911631755,26.33728911631755,0.0184218479128239,0.017254837144881,0.017696303146545,18645.18339167013,18762.831121304494,2,Wednesday,2,February,2023,0.7973360809713392,1.9069505335872192,8625.988794733841,4609.9873745982,377.61750097436374,321.11779623962707,0.9727428722194281,0.9666435266731858,-96.60232772160089,-0.0052980474688583135,0.0034207120902758487,0.0013413411417348003,0,0.0178133270972316,0,0,0,1.0788266666874773,26.33728911631755,0.0014521328651915754,66.40852862827815,2.47933864281636,1,2244,0,0,0,0,0,0,1
2023-02-23,18163.306534587497,837.3247224589975,313.45991536286635,523.8648070961311,523.8648070961311,0.017257866279246,0.0172248869875688,0.0177208028670356,18612.28227574748,18751.97538196164,3,Thursday,2,February,2023,0.7984939188991207,1.9097196791293358,8652.326083850157,4583.650085481884,375.0770920946836,324.70737377972694,0.975877448315674,0.9686076354419486,-20.802888947626343,-0.0011440147253349853,0.0034164773169549677,-0.0011639816335779,0,0.0175733249697145,0,0,0,2.6712338050933773,523.8648070961311,0.028841929529657005,66.24713773676893,1.98949452456602,1,2245,0,0,0,0,0,0,1
2023-02-24,18687.17134168363,179.8475694880368,307.7853245058938,-127.937755017857,-127.937755017857,0.0164704073654714,0.0171502895261838,0.0177586886306259,18594.91270609234,18748.197303327783,4,Friday,2,February,2023,0.8215240242378689,1.9647996795361833,9176.190890946289,4059.7852783857525,358.2125963377667,323.4447904344904,1.0049614987200808,0.9967449690945315,319.5771686716107,0.017398967206122995,0.0034073899899834535,-0.0007874589137746024,0,0.0126338480804051,0,0,0,0.5843279557813774,-127.937755017857,-0.006846287898718994,65.8841425511863,1.9365813491544037,1,2246,0,0,0,0,0,0,1
2023-02-25,18559.23358666577,168.28512241638217,278.0167851988149,-109.73166278243272,-109.73166278243272,0.0149799712310621,0.0170289429164376,0.0177510729384721,18574.16668747537,18744.176199778292,5,Saturday,2,February,2023,0.8158996342522221,1.9513480952667677,9048.253135928431,4187.72303340361,340.6542469690804,323.5202565204044,0.999196028491568,0.9901333293530015,301.1893698596832,0.01649625591236359,0.003418036773092762,-0.0014904361344092992,0,0.0115413313881555,0,0,0,0.6053056195727118,-109.73166278243272,-0.005912510463862661,65.89708292175408,1.8800804605906987,1,2247,0,0,0,0,0,0,1
2023-02-26,18449.501923883337,575.0960577831156,400.3254602016983,174.7705975814173,174.7705975814173,0.0216984426925621,0.0172710280767019,0.0177705330831217,18548.246784713632,18739.757729048593,6,Sunday,2,February,2023,0.8110756191272441,1.9398107292348645,8938.521473145998,4297.454696186043,318.09668950438373,324.8108531778458,0.9946763237530528,0.9845112295814087,289.49205468757646,0.015941183775380674,0.0034845888447952,0.0067184714615,0,0.0186271550425264,0,0,0,1.4365712775134551,174.7705975814173,0.009472916846344367,67.18919788353328,1.8869839536879789,1,2248,0,0,0,0,0,0,1
2023-02-27,18624.27252146476,811.8070134371426,446.9567410452941,364.8502723918485,364.8502723918485,0.0239986147394573,0.0176211968243823,0.0177914587708613,18531.77739155433,18735.68622711322,0,Monday,2,February,2023,0.8187588710233341,1.9581863949705536,9113.292070727422,4122.684098604619,299.82751939130424,323.9252765539971,1.0049911634462318,0.994053396054038,448.1701407519722,0.024657109173611413,0.003617204949123563,0.002300172046895199,0,0.0188021850159672,0,0,0,1.816298847039595,364.8502723918485,0.019590041542366442,69.911601079914,1.7923868470665831,1,2249,0,0,0,0,0,0,1
2023-02-28,18989.122793856604,497.2902148644017,595.2104513091473,-97.92023644474556,-97.92023644474556,0.0313448102774768,0.0179857138237675,0.0178130340792985,18531.773501350453,18733.968397312303,1,Tuesday,2,February,2023,0.834798391319862,1.996547347795723,9478.142343119265,3757.8338262127763,299.82137993168857,322.1420911708812,1.0246791971892395,1.013619879735727,853.679952767423,0.04707246248397379,0.004378705696151122,0.0073461955380195,1,0.0192057117338638,0,0,0,0.8354863624632717,-97.92023644474557,-0.005156648756646352,84.80871127538636,1.7881549814062188,1,2250,0,0,0,0,0,0,1
2023-03-01,18891.20255741186,435.5845876347658,452.4549400177171,-16.870352382951296,-16.870352382951296,0.0239505631598978,0.0180961598387838,0.0178424401862696,18527.71611931224,18732.082616548167,2,Wednesday,3,March,2023,0.8304936292332121,1.9862518543971266,9380.22210667452,3855.754062657521,293.84974413523656,320.7001683777035,1.019618523716517,1.0084945141509853,754.2333119406794,0.041585410535391,0.004488306778177165,-0.007394247117578998,0,0.0191457970737297,0,0,0,0.9627137403289471,-16.870352382951296,-0.0008930269172479073,86.92028099793336,1.7921660686145986,1,2251,0,0,0,0,0,0,1
2023-03-02,18874.33220502891,374.9411882875211,451.7428915735692,-76.80170328604811,-76.80170328604811,0.0239342450194453,0.0179891766015899,0.0179354242768893,18519.68533035299,18730.411947969125,3,Thursday,3,March,2023,0.829751976067704,1.9844780780267166,9363.35175429157,3872.624415040471,280.21466108663896,319.54828534205205,1.019149724649731,1.007683774252247,711.0256704414132,0.03914626827926071,0.004299491409737618,-1.63181404525016e-05,0,0.0187942704750557,0,0,0,0.8299880203570609,-76.80170328604811,-0.004069108377015052,82.81562633273592,1.8092051338159418,1,2252,0,0,0,0,0,0,1
2023-03-03,18797.53050174286,158.26834547023583,310.14946550461644,-151.8811200343806,-151.8811200343806,0.0164994793053193,0.0178257819879643,0.0179608179562066,18516.982539468645,18729.366663469,4,Friday,3,March,2023,0.8263756253510421,1.9764030216554154,9286.550051005523,3949.426118326519,277.0059295702102,319.1687148655007,1.0151508466174892,1.0036394096767196,110.35916005923355,0.005905610755174484,0.004258293013030386,-0.007434765714126001,0,0.0134930767318849,0,0,0,0.5102970118382489,-151.88112003438061,-0.00807984431892788,81.83304037321604,1.7440205280971723,1,2253,0,0,0,0,0,0,1
2023-03-04,18645.64938170848,145.16782504942432,275.2008425465081,-130.0330174970838,-130.0330174970838,0.014759520406754,0.0176648380959009,0.0178931168225592,18508.268515816733,18728.05875797743,5,Saturday,3,March,2023,0.819698638949249,1.960433992928981,9134.668930971142,4101.3072383609,268.28607335128817,319.26901273970776,1.007422675209966,0.9955996840177659,86.41579504271067,0.004656215712743439,0.004280584699397275,-0.0017399588985652983,0,0.0123429383792455,0,0,0,0.5274977493024623,-130.0330174970838,-0.0069739066114075455,82.0802449116699,1.6805527627116732,1,2254,0,0,0,0,0,0,1
2023-03-05,18515.6163642114,414.1884966743212,370.22486983847335,43.96362683584783,43.96362683584783,0.0199952765576886,0.0178040572577316,0.0178938075572213,18495.28238233712,18724.872182972667,6,Sunday,3,March,2023,0.8139821371917192,1.9467621093444658,9004.635913474061,4231.34025585798,257.62743767943937,319.9490932565207,1.0010994145130596,0.9888247131026319,66.11444032806321,0.0035835352412671995,0.004286385907466942,0.005235756150934599,0,0.0192959703305695,0,0,0,1.1187484429531405,43.96362683584783,0.002374407957642964,82.26213277381032,1.717162444234615,1,2255,0,0,0,0,0,0,1
2023-03-06,18559.57999104725,383.8238845824954,362.9603550601672,20.863529522328236,20.863529522328236,0.0195564961726101,0.018023264766695,0.0178923890365662,18486.570114277372,18722.04760627874,0,Monday,3,March,2023,0.8159148628556465,1.951384516788531,9048.59954030991,4187.376629022132,250.55689427816313,320.27722077843544,1.0039493468133112,0.9913221235920261,-64.6925304175129,-0.0034735601266011606,0.004198442197496136,-0.00043878038507850006,0,0.0192573809547161,0,0,0,1.0574815657728505,20.86352952232818,0.001124138021032389,80.85321196669173,1.7907107113956546,1,2256,0,0,0,0,0,0,1
2023-03-07,18580.443520569577,449.690550506713,357.489627717541,92.200922789172,92.200922789172,0.0192401019556815,0.0181491872443957,0.0179068035265788,18482.199021849232,18719.648385406716,1,Tuesday,3,March,2023,0.8168320637749079,1.9535781423175071,9069.463069832238,4166.5130994998035,247.62285025807418,320.52286401044233,1.0053156282217393,0.9925637030156155,-408.6792732870272,-0.02152175630878772,0.004175576365132464,-0.0003163942169285977,0,0.0192293208350401,0,0,0,1.257912162033472,92.20092278917201,0.004962256293134257,80.52055134400203,1.8478952714336951,1,2257,0,0,0,0,0,0,1
2023-03-08,18672.64444335875,299.1338588090012,369.8673499131171,-70.73349110411596,-70.73349110411596,0.0198079790484452,0.0181656798378876,0.0179341829726286,18484.450583811536,18718.83454365884,2,Wednesday,3,March,2023,0.8208853938238089,1.9632722977483517,9161.66399262141,4074.3121767106313,249.0816594436459,320.5484729545745,1.0101811984453588,0.9975324264877518,-218.55811405311033,-0.011569306580081151,0.004181305698314517,0.0005678770927636974,0,0.0191291326076583,0,0,0,0.808759840194785,-70.7334911041159,-0.0037880810786430144,80.64893381962503,1.832720454904992,1,2258,0,0,0,0,0,0,1
2023-03-09,18601.91095225463,289.0844696657997,348.45247182946173,-59.36800216366203,-59.36800216366203,0.0187320793397964,0.0181142528702672,0.0179971542879352,18480.648792644704,18717.732948295605,3,Thursday,3,March,2023,0.8177758133957304,1.9558352631050269,9090.930501517292,4145.045667814749,246.28082293649288,320.7805363766198,1.0065615748110635,0.9938121781969584,-272.4212527742784,-0.014433424706898679,0.004163921016511096,-0.0010758997086487976,0,0.0188221137354847,0,0,0,0.8296238168380172,-59.36800216366203,-0.0031915001806019487,80.27467729086334,1.8239553370424708,1,2259,0,0,0,0,0,0,1
2023-03-10,18542.542950090967,117.6971766556976,244.35317344688303,-126.65599679118544,-126.65599679118544,0.0131779753243437,0.017919393604766,0.018016585437285,18476.6041766978,18717.327180951143,4,Friday,3,March,2023,0.8151658817395858,1.9495932145095993,9031.562499353628,4204.413669978414,244.15505170940557,320.98095190976744,1.0035687712288779,0.9906619022486257,-254.98755165189505,-0.013564949482499977,0.004255663365438046,-0.005554104015452702,0,0.0134897471808889,0,0,0,0.4816682959154707,-126.65599679118543,-0.0068305624062509765,81.8630160998649,1.7498780283539963,1,2260,0,0,0,0,0,0,1
2023-03-11,18415.88695329978,106.49774034455304,228.69531434852993,-122.19757400397688,-122.19757400397688,0.0124183708842517,0.0177248118848259,0.017961009683095,18469.98643251311,18716.671006167173,5,Saturday,3,March,2023,0.809597840312917,1.936276396391088,8904.906502562442,4331.069666769599,242.9785524575906,321.5418940682006,0.9970709518704304,0.9839296179983993,-229.76242840869963,-0.012322575830161164,0.0043716234454989214,-0.0007596044400919998,0,0.0123087627392582,0,0,0,0.4656752179113354,-122.1975740039769,-0.006635443316624041,83.96494743456732,1.6819449890824318,1,2261,0,0,0,0,0,0,1
2023-03-12,18293.689379295804,350.84749090231804,321.06809566516915,29.77939523714889,29.77939523714889,0.0175507569308869,0.0178972129193938,0.0179675990285036,18461.34210830763,18715.18332665108,6,Sunday,3,March,2023,0.8042257997342593,1.9234283441175177,8782.708928558464,4453.267240773577,244.5307418544311,323.1999215620469,0.990918713925117,0.9774785028819325,-221.92698491559713,-0.011985935577308537,0.004253921724594434,0.0051323860466352,0,0.0193045999567336,0,0,0,1.0927510258390942,29.77939523714889,0.0016278507095923598,81.91106149797814,1.7587002980162467,1,2262,0,0,0,0,0,0,1
2023-03-13,18323.46877453295,306.2057393054933,326.71788227142184,-20.512142965928547,-20.512142965928547,0.0178305694348394,0.0180976644036882,0.0179699960729089,18457.458877037065,18714.33925410435,0,Monday,3,March,2023,0.8055349592730292,1.9265593983123392,8812.488323795611,4423.4878455364305,245.80360459789813,324.1316524487085,0.9927405986167028,0.9791138509212568,-236.11121651429858,-0.012721797402106771,0.004096297665131738,0.00027981250395250207,0,0.0192374938087143,0,0,0,0.937217568798735,-20.512142965928547,-0.0011194464988221852,79.09420915906233,1.8395218729450795,1,2263,0,0,0,0,0,0,1
2023-03-14,18302.95663156702,314.9498957425909,329.1490991566042,-14.199203414013311,-14.199203414013311,0.0179833840937437,0.0181015253323318,0.0179756574044625,18456.55126827403,18711.900766841703,1,Tuesday,3,March,2023,0.804633205983192,1.9244027181391254,8791.97618082968,4443.999988502361,246.33944295948328,326.4092332333905,0.9916780424211195,0.9781452381363976,-277.4868890025573,-0.014934352277186758,0.004096127882635152,0.00015281465890429682,0,0.0190442282684832,0,0,0,0.9568608771818101,-14.199203414013311,-0.0007757874151066946,79.08975388636578,1.8430216131954784,1,2264,0,0,0,0,0,0,1
2023-03-15,18288.757428153007,308.94648050920114,316.2216620729136,-7.275181563712465,-7.275181563712465,0.0172904946284723,0.0181126180830266,0.0179807446144243,18456.086063235507,18709.2638890362,2,Wednesday,3,March,2023,0.8040089816682133,1.922909790728796,8777.776977415668,4458.199191916374,246.65295732337313,328.8765300743842,0.9909336879710472,0.9775241579050251,-383.8870152057425,-0.02055879210736422,0.004093373180845066,-0.0006928894652713999,0,0.0188927190775962,0,0,0,0.9769934117858283,-7.275181563712465,-0.0003977952899366105,79.03511637620167,1.8569819978594893,1,2265,0,0,0,0,0,0,1
2023-03-16,18281.482246589298,454.02584225508485,293.3933409442666,160.63250131081827,160.63250131081827,0.0160486626295854,0.0180727901579619,0.018021445567245,18457.0715568673,18706.255493545472,3,Thursday,3,March,2023,0.8036891506822391,1.9221448662710714,8770.501795851958,4465.474373480083,245.8668891698446,331.55651178070184,0.9904866105255645,0.9772924491968614,-320.42870566533384,-0.01722558002173946,0.0041079081620130475,-0.001241831998886899,0,0.018626305582657,0,0,0,1.547498797327279,160.63250131081827,0.008786623488409253,79.31751940453789,1.8746142088671334,1,2266,0,0,0,0,0,0,1
2023-03-17,18442.114747900116,112.21041832326064,241.05441594656443,-128.8439976233038,-128.8439976233038,0.0130708662884776,0.0178593953233207,0.0180408070976951,18464.022996024218,18706.226737138968,4,Friday,3,March,2023,0.8107508646510033,1.939034029501174,8931.134297162776,4304.841872169265,242.25144223997185,331.57956296494973,0.9988134629095284,0.9858810655430318,-100.42820219085115,-0.005416096511744017,0.004197970433310474,-0.0029777963411077996,0,0.0133649483417163,0,0,0,0.4654982895983735,-128.84399762330378,-0.006986400387622271,80.99206100783816,1.7931948135148814,1,2267,0,0,0,0,0,0,1
2023-03-18,18313.270750276813,101.3067781444591,221.6472407297662,-120.3404625853071,-120.3404625853071,0.0121030941852053,0.0177523789944821,0.0179847106958105,18468.32837358227,18705.809046089576,5,Saturday,3,March,2023,0.8050866344959405,1.9254871614058544,8802.290299539474,4433.685869792567,238.21937296431304,332.0555805985853,0.9916041332940962,0.9790151660991737,-102.61620302296797,-0.0055721564366238985,0.004304672641346344,-0.0009677721032722991,0,0.012288663231341,0,0,0,0.45706311439253605,-120.3404625853071,-0.00657121626312919,82.88805339875341,1.7004806747398735,1,2268,0,0,0,0,0,0,1
2023-03-19,18192.930287691503,353.65267771805867,318.93383934529686,34.71883837276181,34.71883837276181,0.0175306470316699,0.0179349713519069,0.0179683936353843,18462.506244071585,18700.163290533157,6,Sunday,3,March,2023,0.7997962361101127,1.9128343688563774,8681.949836954163,4554.026332377878,242.8555289848195,336.4282669249814,0.9853987344504409,0.9728754773441771,-100.75909160430092,-0.005507860635172723,0.004168604434697891,0.0054275528464645985,0,0.0192973344827856,0,0,0,1.1088590613151372,34.71883837276181,0.0019083697801145852,80.42152497167716,1.7821676781933782,1,2269,0,0,0,0,0,0,1
2023-03-20,18227.64912606427,281.81838539048346,308.43656115964126,-26.6181757691578,-26.6181757691578,0.0169213571660537,0.0181309346897489,0.0179504411662094,18461.493074380192,18694.42424597039,0,Monday,3,March,2023,0.8013225430773548,1.916484764160268,8716.66867532693,4519.307494005112,243.79950642766914,340.0552411204863,0.9873334216591377,0.9750313187630406,-95.81964846868141,-0.00522934001458597,0.003966711641746129,-0.0006092898656161992,0,0.0192269894026751,0,0,0,0.9136996740299517,-26.6181757691578,-0.0014603186392860537,76.74601311613756,1.8616378844650197,1,2270,0,0,0,0,0,0,1
2023-03-21,18201.030950295113,421.6116434487797,309.52268366483725,112.08895978394249,112.08895978394249,0.0170057775578816,0.018130511581353,0.0179423871549709,18462.86044375017,18688.446591344407,1,Tuesday,3,March,2023,0.800152356831619,1.9136860857372573,8690.050499557774,4545.925669774268,242.15982787105938,343.9685072973904,0.9858185845983747,0.9739188787753477,-101.9256812719068,-0.005568809636805727,0.003966835069242755,8.44203918279017e-05,0,0.0190258718007787,0,0,0,1.3621348796048711,112.08895978394247,0.006158385208510678,76.74056973071043,1.872729002816728,1,2271,0,0,0,0,0,0,1
2023-03-22,18313.119910079055,363.17385284140414,298.50816630237773,64.66568653902641,64.66568653902641,0.0163002354469424,0.0180986799945727,0.0179125154397732,18467.42769472905,18682.056871118537,2,Wednesday,3,March,2023,0.8050800032704858,1.925471301821394,8802.139459341715,4433.836709990326,237.81812320833654,345.5539756616022,0.9916443271255349,0.9802518018446973,24.36248192604762,0.0013321015395253433,0.003977917262727904,-0.0007055421109392022,0,0.0188765306962236,0,0,0,1.2166295392854427,64.66568653902641,0.003531112495115381,76.93679288996408,1.893459992352065,1,2272,0,0,0,0,0,0,1
2023-03-23,18377.785596618083,915.6202856682368,311.2331912275266,604.3870944407101,604.3870944407101,0.0169352934057953,0.0180938395490629,0.0179373573883176,18475.50578658001,18673.72012967289,3,Thursday,3,March,2023,0.8079228313296017,1.932270357594242,8866.805145880744,4369.1710234512975,230.14466422999718,343.71810742538776,0.9947108246404324,0.9841523525575089,96.30335002878564,0.005267808634431326,0.003979287041793989,0.0006350579588529012,0,0.0186831246581164,0,0,0,2.94191079703602,604.3870944407101,0.032886829115686855,76.92080334815283,1.7374531795281456,1,2273,0,0,0,0,0,0,1
2023-03-24,18982.172691058793,201.29326004480515,322.9290964823001,-121.63583643749496,-121.63583643749496,0.0170122304616062,0.018046852300689,0.0179904125747673,18503.679234766267,18673.488202194072,4,Friday,3,March,2023,0.8344928514222003,1.995816602649751,9471.192240321454,3764.7839290105876,238.84221415992738,343.50036767269455,1.025859368303007,1.0165306281034547,540.0579431586775,0.029283948752144573,0.003983600390890462,7.693705581090018e-05,0,0.0138077391102092,0,0,0,0.6233357793940322,-121.63583643749496,-0.006407898527590011,76.9512346892714,1.6952065863205896,1,2274,0,0,0,0,0,0,1
2023-03-25,18860.536854621296,156.13656204170752,277.7740212288062,-121.63745918709868,-121.63745918709868,0.0147277897426734,0.0179625164161365,0.0179932142556888,18526.920245434056,18673.0717046235,5,Saturday,3,March,2023,0.8291455059082875,1.9830276123802917,9349.556403883957,3886.419765448085,238.5019296672808,343.2476921007803,1.0180071271839937,1.010039331126832,547.2661043444823,0.02988358069987096,0.0040274206310125845,-0.002284440718932801,0,0.012763445750043,0,0,0,0.5620992249419025,-121.63745918709867,-0.006449310543209405,77.55959479812127,1.7309353398601803,1,2275,0,0,0,0,0,0,1
2023-03-26,18738.8993954342,488.9495706645976,404.70543936567736,84.2441312989202,84.2441312989202,0.0215970762650172,0.0181334053794547,0.0180028282575724,18528.64451389241,18672.649619014803,6,Sunday,3,March,2023,0.8237980890551786,1.9702384514922924,9227.918944696861,4008.0572246351803,239.8834125102686,343.14193787825855,1.0113475587155956,1.0035479579904898,545.9691077426978,0.03000995986402888,0.004070461026064394,0.006869286522343799,0,0.0197589193357908,0,0,0,1.2081615987938334,84.24413129892025,0.004495681924598338,78.47691628982365,1.7870808241839493,1,2276,0,0,0,0,0,0,1
2023-03-27,18823.14352673312,474.5797525897189,380.0350883447042,94.5446642450147,94.5446642450147,0.0201897779616336,0.0183070656038071,0.0179824441429839,18537.441511894653,18672.171648290652,0,Monday,3,March,2023,0.8275016232336627,1.979096016885815,9312.163075995782,3923.813093336259,245.8097005959504,342.8992368574139,1.0154121600143766,1.0080853947406965,595.4944006688529,0.032669841105144926,0.004042322314092911,-0.0014072983033835973,0,0.0196817676010932,0,0,0,1.2487787763409353,94.5446642450147,0.005022788255890409,78.06698518020335,1.8551734849820043,1,2277,0,0,0,0,0,0,1
2023-03-28,18917.688190978137,365.1854081208074,375.98815529453265,-10.802747173725264,-10.802747173725264,0.0198749525575668,0.0182462825993073,0.0179515283686265,18553.047720797815,18671.69378202351,1,Tuesday,3,March,2023,0.831657988668571,1.9890365971167085,9406.707740240798,3829.268429091244,254.73430454370555,342.5223906471447,1.019653939108428,1.0131747238266868,716.6572406830237,0.039374541070785085,0.004003088095768184,-0.00031482540406680207,0,0.019458253686221,0,0,0,0.9712683843317808,-10.802747173725265,-0.0005710394983081022,77.54152895910424,1.8625756627763084,1,2278,0,0,0,0,0,0,1
2023-03-29,18906.88544380441,401.6044394385059,383.7762466051229,17.82819283338307,17.82819283338307,0.0202982266828554,0.0181229363307539,0.0179160144906303,18562.46815154247,18671.326724359427,2,Wednesday,3,March,2023,0.8311830791079577,1.9879007786561746,9395.904993067072,3840.07117626497,262.5644904662073,342.24931264419007,1.0185544987579316,1.0126160675629796,593.7655337253564,0.03242295887543234,0.003874681011050089,0.0004232741252886002,0,0.019145717889245,0,0,0,1.046454654218678,17.828192833383014,0.0009429471018043919,75.33596063696432,2.018786676448016,1,2279,0,0,0,0,0,0,1
2023-03-30,18924.713636637793,542.1171522665543,389.04397992892825,153.07317233762603,153.07317233762603,0.0205574566357373,0.0177633578760292,0.0179423643500801,18560.321179635175,18669.98668012679,3,Thursday,3,March,2023,0.8319668407834714,1.9897752639340829,9413.733185900453,3822.242983431588,259.19720630759633,341.0023693106756,1.0196328745324967,1.0136436603236652,546.9280400197094,0.029760279721641636,0.0030092470915591297,0.00025922995288190157,0,0.0185029904776483,0,0,0,1.3934598149175574,153.07317233762603,0.00808853308307292,58.48073706777405,2.0071258369077425,1,2280,0,0,0,0,0,0,1
2023-03-31,19077.78680897542,223.27560120958657,469.4598254312879,-246.18422422170136,-246.18422422170136,0.0246076670282542,0.0177852613383078,0.0179776109372575,18566.54065468729,18671.22299424838,4,Friday,3,March,2023,0.8386962320991682,2.005869626984294,9566.80635823808,3669.1698110939615,269.4464502017625,342.2888105180295,1.0275358863989055,1.0217748893498986,95.61411791662613,0.0050370481542223455,0.003057834140990245,0.0040502103925168995,0,0.0135208559381625,0,0,0,0.4756010825941614,-246.18422422170136,-0.012904233949499869,59.776056982690214,1.963192473625779,1,2281,0,0,0,0,0,0,1
2023-04-01,18831.602584753717,159.07052710527546,313.9572107012597,-154.88668359598427,-154.88668359598427,0.016671826483607,0.0175431807204465,0.0179560724725429,18565.11633401145,18672.142099039906,5,Saturday,4,April,2023,0.8278734997075964,1.9799854160454926,9320.622134016377,3915.354035315664,267.8716640670078,342.6105913081115,1.0143541384792758,1.008540021003911,-28.934269867579133,-0.0015341169814310218,0.0028334929429751324,-0.007935840544647202,0,0.0124613722848792,0,0,0,0.5066630791819466,-154.88668359598427,-0.00822482754183557,55.27281274931518,1.8911687560693522,2,2282,0,0,0,0,0,0,1
2023-04-02,18676.71590115773,439.8842659245234,408.0086845101494,31.875581414373983,31.875581414373983,0.0218458473464736,0.017721392988485,0.0179546505190822,18561.08918065862,18673.129186093793,6,Sunday,4,April,2023,0.8210643829460456,1.9637003774631687,9165.735450420392,4070.2407189116493,265.1514338294085,342.4930465854457,1.0062295223827489,1.0001920789508922,-62.18349427646899,-0.003318417638317639,0.002932003108122804,0.0051740208628666025,0,0.0194517141900096,0,0,0,1.0781247621055994,31.875581414373983,0.0017067016269384963,57.15864563853318,1.9645623269672081,2,2283,0,0,0,0,0,0,1
2023-04-03,18708.591482572105,377.6693206781269,379.57122684873485,-1.9019061706080151,-1.9019061706080151,0.0202886052219549,0.0179056958156583,0.0179455181802362,18563.1872506874,18673.661339719813,0,Monday,4,April,2023,0.8224656948642408,1.9670518280922047,9197.611031834766,4038.365137497276,266.0909649702236,342.51072129612146,1.0078329346098323,1.0018705567278332,-114.55204416101697,-0.006085702103813206,0.0029131182963855764,-0.0015572421245187013,0,0.0193656889511223,0,0,0,0.9949893299700351,-1.9019061706079583,-0.00010165950613543887,56.92854574358284,2.053692164117812,2,2284,0,0,0,0,0,0,1
